type,rank,id,score,file_path,nearest_id,label,nearest_label,label_conflict,reason
dup,1,train_00666,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank001_dup1p000_train_00666__nearest_train_01056.png,train_01056,0,0,False,dup_score=1.0000; nearest_cos_sim=0.9877; dup_source=phash
ood,556,train_00391,0.528696925329429,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank556_ood0p529_train_00391.png,,1,,,ood_score=0.5287; mean_cos=0.7921; centroid_cos=0.7619; density_rank=0.4502; centroid_rank=0.5029; confidence=0.9017
ood,557,train_00714,0.5282576866764275,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank557_ood0p528_train_00714.png,,0,,,ood_score=0.5283; mean_cos=0.7877; centroid_cos=0.7688; density_rank=0.4129; centroid_rank=0.5600; confidence=1.0000
ood,558,train_01189,0.5279648609077598,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank558_ood0p528_train_01189.png,,0,,,ood_score=0.5280; mean_cos=0.7854; centroid_cos=0.7720; density_rank=0.3924; centroid_rank=0.5915; confidence=0.9995
ood,559,train_00171,0.5279648609077598,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank559_ood0p528_train_00171.png,,0,,,ood_score=0.5280; mean_cos=0.7805; centroid_cos=0.7814; density_rank=0.3397; centroid_rank=0.6706; confidence=0.9983
ood,560,train_00842,0.5272327964860908,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank560_ood0p527_train_00842.png,,1,,,ood_score=0.5272; mean_cos=0.7984; centroid_cos=0.7477; density_rank=0.5249; centroid_rank=0.3946; confidence=0.9916
ood,561,train_00529,0.527086383601757,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank561_ood0p527_train_00529.png,,0,,,ood_score=0.5271; mean_cos=0.8160; centroid_cos=0.6922; density_rank=0.7086; centroid_rank=0.1193; confidence=1.0000
ood,562,train_00008,0.5269399707174232,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank562_ood0p527_train_00008.png,,1,,,ood_score=0.5269; mean_cos=0.7631; centroid_cos=0.8056; density_rank=0.2160; centroid_rank=0.8587; confidence=0.3959
ood,563,train_00928,0.5259150805270865,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank563_ood0p526_train_00928.png,,0,,,ood_score=0.5259; mean_cos=0.8016; centroid_cos=0.7408; density_rank=0.5622; centroid_rank=0.3419; confidence=0.9999
ood,564,train_00108,0.5257686676427525,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank564_ood0p526_train_00108.png,,0,,,ood_score=0.5258; mean_cos=0.7863; centroid_cos=0.7713; density_rank=0.4004; centroid_rank=0.5849; confidence=0.9992
ood,565,train_01270,0.5257686676427525,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank565_ood0p526_train_01270.png,,1,,,ood_score=0.5258; mean_cos=0.7947; centroid_cos=0.7562; density_rank=0.4795; centroid_rank=0.4663; confidence=0.9628
ood,566,train_00558,0.5245973645680819,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank566_ood0p525_train_00558.png,,0,,,ood_score=0.5246; mean_cos=0.7689; centroid_cos=0.7975; density_rank=0.2526; centroid_rank=0.8097; confidence=0.9693
ood,567,train_00327,0.5245973645680819,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank567_ood0p525_train_00327.png,,1,,,ood_score=0.5246; mean_cos=0.8084; centroid_cos=0.7245; density_rank=0.6303; centroid_rank=0.2430; confidence=0.9983
ood,568,train_00840,0.5244509516837481,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank568_ood0p524_train_00840.png,,0,,,ood_score=0.5245; mean_cos=0.7945; centroid_cos=0.7571; density_rank=0.4758; centroid_rank=0.4751; confidence=0.9999
ood,569,train_00311,0.5241581259150806,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank569_ood0p524_train_00311.png,,1,,,ood_score=0.5242; mean_cos=0.8214; centroid_cos=0.6573; density_rank=0.7599; centroid_rank=0.0498; confidence=0.9996
ood,570,train_00703,0.5235724743777452,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank570_ood0p524_train_00703.png,,0,,,ood_score=0.5236; mean_cos=0.7839; centroid_cos=0.7762; density_rank=0.3734; centroid_rank=0.6310; confidence=0.9996
ood,571,train_00267,0.5224011713030746,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank571_ood0p522_train_00267.png,,0,,,ood_score=0.5224; mean_cos=0.7539; centroid_cos=0.8279; density_rank=0.1596; centroid_rank=0.9546; confidence=0.9734
ood,572,train_00431,0.5216691068814056,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank572_ood0p522_train_00431.png,,0,,,ood_score=0.5217; mean_cos=0.7964; centroid_cos=0.7541; density_rank=0.5015; centroid_rank=0.4436; confidence=0.9987
ood,573,train_00018,0.5207906295754026,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank573_ood0p521_train_00018.png,,1,,,ood_score=0.5208; mean_cos=0.8010; centroid_cos=0.7446; density_rank=0.5542; centroid_rank=0.3668; confidence=0.9912
ood,574,train_01036,0.5206442166910688,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank574_ood0p521_train_01036.png,,0,,,ood_score=0.5206; mean_cos=0.7899; centroid_cos=0.7678; density_rank=0.4319; centroid_rank=0.5505; confidence=0.9986
ood,575,train_00333,0.5199121522693997,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank575_ood0p520_train_00333.png,,0,,,ood_score=0.5199; mean_cos=0.7954; centroid_cos=0.7564; density_rank=0.4883; centroid_rank=0.4678; confidence=0.9995
ood,576,train_00950,0.5199121522693997,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank576_ood0p520_train_00950.png,,0,,,ood_score=0.5199; mean_cos=0.7566; centroid_cos=0.8225; density_rank=0.1764; centroid_rank=0.9356; confidence=0.9167
ood,577,train_00282,0.5175695461200587,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank577_ood0p518_train_00282.png,,1,,,ood_score=0.5176; mean_cos=0.8175; centroid_cos=0.6943; density_rank=0.7196; centroid_rank=0.1266; confidence=0.9997
ood,578,train_00621,0.5174231332357248,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank578_ood0p517_train_00621.png,,1,,,ood_score=0.5174; mean_cos=0.7938; centroid_cos=0.7629; density_rank=0.4641; centroid_rank=0.5102; confidence=0.9899
ood,579,train_00568,0.5172767203513909,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank579_ood0p517_train_00568.png,,0,,,ood_score=0.5173; mean_cos=0.7829; centroid_cos=0.7800; density_rank=0.3624; centroid_rank=0.6633; confidence=0.9962
ood,580,train_01026,0.5172767203513909,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank580_ood0p517_train_01026.png,,0,,,ood_score=0.5173; mean_cos=0.7934; centroid_cos=0.7635; density_rank=0.4605; centroid_rank=0.5161; confidence=0.9871
ood,581,train_01071,0.5158125915080527,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank581_ood0p516_train_01071.png,,0,,,ood_score=0.5158; mean_cos=0.7924; centroid_cos=0.7648; density_rank=0.4546; centroid_rank=0.5286; confidence=0.9979
ood,582,train_01080,0.5152269399707174,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank582_ood0p515_train_01080.png,,0,,,ood_score=0.5152; mean_cos=0.7696; centroid_cos=0.8000; density_rank=0.2570; centroid_rank=0.8265; confidence=0.9241
ood,583,train_01022,0.5149341142020498,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank583_ood0p515_train_01022.png,,0,,,ood_score=0.5149; mean_cos=0.7783; centroid_cos=0.7890; density_rank=0.3199; centroid_rank=0.7328; confidence=0.9978
ood,584,train_00376,0.5146412884333822,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank584_ood0p515_train_00376.png,,0,,,ood_score=0.5146; mean_cos=0.7614; centroid_cos=0.8159; density_rank=0.2042; centroid_rank=0.9070; confidence=0.9833
ood,585,train_00245,0.5144948755490484,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank585_ood0p514_train_00245.png,,1,,,ood_score=0.5145; mean_cos=0.8048; centroid_cos=0.7386; density_rank=0.5900; centroid_rank=0.3287; confidence=0.9928
ood,586,train_00205,0.5140556368960468,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank586_ood0p514_train_00205.png,,1,,,ood_score=0.5141; mean_cos=0.7736; centroid_cos=0.7946; density_rank=0.2818; centroid_rank=0.7921; confidence=0.4794
ood,587,train_00747,0.5140556368960468,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank587_ood0p514_train_00747.png,,1,,,ood_score=0.5141; mean_cos=0.8123; centroid_cos=0.7140; density_rank=0.6772; centroid_rank=0.1991; confidence=0.9986
ood,588,train_00208,0.513909224011713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank588_ood0p514_train_00208.png,,0,,,ood_score=0.5139; mean_cos=0.7778; centroid_cos=0.7897; density_rank=0.3163; centroid_rank=0.7408; confidence=0.9986
ood,589,train_00154,0.5128843338213763,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank589_ood0p513_train_00154.png,,0,,,ood_score=0.5129; mean_cos=0.7579; centroid_cos=0.8227; density_rank=0.1867; centroid_rank=0.9378; confidence=0.9617
ood,590,train_01334,0.5127379209370424,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank590_ood0p513_train_01334.png,,0,,,ood_score=0.5127; mean_cos=0.7571; centroid_cos=0.8247; density_rank=0.1816; centroid_rank=0.9458; confidence=0.9048
ood,591,train_00482,0.5121522693997071,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank591_ood0p512_train_00482.png,,1,,,ood_score=0.5122; mean_cos=0.8024; centroid_cos=0.7443; density_rank=0.5695; centroid_rank=0.3653; confidence=0.9568
ood,592,train_00418,0.5118594436310395,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank592_ood0p512_train_00418.png,,0,,,ood_score=0.5119; mean_cos=0.7671; centroid_cos=0.8071; density_rank=0.2372; centroid_rank=0.8646; confidence=0.7477
ood,593,train_00098,0.5117130307467057,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank593_ood0p512_train_00098.png,,0,,,ood_score=0.5117; mean_cos=0.7869; centroid_cos=0.7744; density_rank=0.4063; centroid_rank=0.6113; confidence=0.9836
ood,594,train_00080,0.5117130307467057,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank594_ood0p512_train_00080.png,,1,,,ood_score=0.5117; mean_cos=0.8017; centroid_cos=0.7455; density_rank=0.5644; centroid_rank=0.3741; confidence=0.9911
ood,595,train_00825,0.5111273792093703,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank595_ood0p511_train_00825.png,,0,,,ood_score=0.5111; mean_cos=0.7716; centroid_cos=0.7993; density_rank=0.2672; centroid_rank=0.8214; confidence=0.9847
ood,596,train_00052,0.5109809663250366,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank596_ood0p511_train_00052.png,,1,,,ood_score=0.5110; mean_cos=0.8148; centroid_cos=0.7093; density_rank=0.6984; centroid_rank=0.1750; confidence=0.9990
ood,597,train_00709,0.5105417276720352,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank597_ood0p511_train_00709.png,,1,,,ood_score=0.5105; mean_cos=0.8037; centroid_cos=0.7432; density_rank=0.5791; centroid_rank=0.3551; confidence=0.9423
ood,598,train_01085,0.5102489019033676,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank598_ood0p510_train_01085.png,,1,,,ood_score=0.5102; mean_cos=0.8146; centroid_cos=0.7101; density_rank=0.6977; centroid_rank=0.1779; confidence=0.9996
ood,599,train_00417,0.5099560761346998,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank599_ood0p510_train_00417.png,,1,,,ood_score=0.5100; mean_cos=0.7719; centroid_cos=0.7995; density_rank=0.2687; centroid_rank=0.8221; confidence=0.9044
ood,600,train_00664,0.509809663250366,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank600_ood0p510_train_00664.png,,0,,,ood_score=0.5098; mean_cos=0.7890; centroid_cos=0.7718; density_rank=0.4246; centroid_rank=0.5886; confidence=0.9965
ood,601,train_00160,0.5095168374816984,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank601_ood0p510_train_00160.png,,1,,,ood_score=0.5095; mean_cos=0.7694; centroid_cos=0.8027; density_rank=0.2562; centroid_rank=0.8419; confidence=0.8628
ood,602,train_00804,0.5093704245973646,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank602_ood0p509_train_00804.png,,0,,,ood_score=0.5094; mean_cos=0.7984; centroid_cos=0.7536; density_rank=0.5264; centroid_rank=0.4370; confidence=1.0000
ood,603,train_00013,0.508931185944363,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank603_ood0p509_train_00013.png,,0,,,ood_score=0.5089; mean_cos=0.7817; centroid_cos=0.7852; density_rank=0.3514; centroid_rank=0.7006; confidence=0.9997
ood,604,train_01313,0.5087847730600292,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank604_ood0p509_train_01313.png,,1,,,ood_score=0.5088; mean_cos=0.8018; centroid_cos=0.7457; density_rank=0.5659; centroid_rank=0.3792; confidence=0.9986
ood,605,train_00219,0.5083455344070278,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank605_ood0p508_train_00219.png,,1,,,ood_score=0.5083; mean_cos=0.7788; centroid_cos=0.7892; density_rank=0.3280; centroid_rank=0.7372; confidence=0.8640
ood,606,train_01290,0.5083455344070278,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank606_ood0p508_train_01290.png,,1,,,ood_score=0.5083; mean_cos=0.7564; centroid_cos=0.8330; density_rank=0.1742; centroid_rank=0.9678; confidence=0.7966
ood,607,train_01174,0.508199121522694,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank607_ood0p508_train_01174.png,,0,,,ood_score=0.5082; mean_cos=0.7535; centroid_cos=0.8483; density_rank=0.1574; centroid_rank=0.9934; confidence=0.7727
ood,608,train_00206,0.5077598828696925,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank608_ood0p508_train_00206.png,,1,,,ood_score=0.5078; mean_cos=0.8213; centroid_cos=0.6809; density_rank=0.7584; centroid_rank=0.0930; confidence=0.9992
ood,609,train_00425,0.5068814055636897,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank609_ood0p507_train_00425.png,,0,,,ood_score=0.5069; mean_cos=0.7861; centroid_cos=0.7766; density_rank=0.3982; centroid_rank=0.6354; confidence=0.9977
ood,610,train_00915,0.5067349926793558,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank610_ood0p507_train_00915.png,,1,,,ood_score=0.5067; mean_cos=0.7620; centroid_cos=0.8184; density_rank=0.2086; centroid_rank=0.9202; confidence=0.6773
ood,611,train_01236,0.5064421669106881,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank611_ood0p506_train_01236.png,,1,,,ood_score=0.5064; mean_cos=0.8078; centroid_cos=0.7338; density_rank=0.6230; centroid_rank=0.2994; confidence=0.9973
ood,612,train_00407,0.5058565153733529,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank612_ood0p506_train_00407.png,,1,,,ood_score=0.5059; mean_cos=0.7970; centroid_cos=0.7569; density_rank=0.5088; centroid_rank=0.4722; confidence=0.9835
ood,613,train_01153,0.5052708638360175,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank613_ood0p505_train_01153.png,,0,,,ood_score=0.5053; mean_cos=0.7757; centroid_cos=0.7941; density_rank=0.2994; centroid_rank=0.7877; confidence=0.9762
ood,614,train_00240,0.504831625183016,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank614_ood0p505_train_00240.png,,0,,,ood_score=0.5048; mean_cos=0.7756; centroid_cos=0.7945; density_rank=0.2987; centroid_rank=0.7899; confidence=0.9996
ood,615,train_01075,0.5046852122986822,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank615_ood0p505_train_01075.png,,1,,,ood_score=0.5047; mean_cos=0.8051; centroid_cos=0.7418; density_rank=0.5937; centroid_rank=0.3477; confidence=0.9930
ood,616,train_00904,0.5038067349926794,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank616_ood0p504_train_00904.png,,0,,,ood_score=0.5038; mean_cos=0.7780; centroid_cos=0.7917; density_rank=0.3184; centroid_rank=0.7628; confidence=0.9988
ood,617,train_01186,0.5035139092240117,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank617_ood0p504_train_01186.png,,1,,,ood_score=0.5035; mean_cos=0.7602; centroid_cos=0.8246; density_rank=0.1984; centroid_rank=0.9436; confidence=0.8735
ood,618,train_00066,0.5029282576866765,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank618_ood0p503_train_00066.png,,0,,,ood_score=0.5029; mean_cos=0.7671; centroid_cos=0.8120; density_rank=0.2365; centroid_rank=0.8880; confidence=0.9944
ood,619,train_01176,0.5023426061493412,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank619_ood0p502_train_01176.png,,0,,,ood_score=0.5023; mean_cos=0.7588; centroid_cos=0.8299; density_rank=0.1896; centroid_rank=0.9597; confidence=0.8022
ood,620,train_00965,0.5023426061493411,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank620_ood0p502_train_00965.png,,1,,,ood_score=0.5023; mean_cos=0.7673; centroid_cos=0.8117; density_rank=0.2379; centroid_rank=0.8873; confidence=0.0982
ood,621,train_00235,0.5021961932650073,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank621_ood0p502_train_00235.png,,1,,,ood_score=0.5022; mean_cos=0.7879; centroid_cos=0.7751; density_rank=0.4158; centroid_rank=0.6208; confidence=0.9982
ood,622,train_00161,0.5020497803806735,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank622_ood0p502_train_00161.png,,1,,,ood_score=0.5020; mean_cos=0.8186; centroid_cos=0.7017; density_rank=0.7299; centroid_rank=0.1501; confidence=0.9995
ood,623,train_00875,0.5019033674963397,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank623_ood0p502_train_00875.png,,1,,,ood_score=0.5019; mean_cos=0.8190; centroid_cos=0.7006; density_rank=0.7335; centroid_rank=0.1449; confidence=0.9993
ood,624,train_01007,0.501756954612006,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank624_ood0p502_train_01007.png,,1,,,ood_score=0.5018; mean_cos=0.7974; centroid_cos=0.7569; density_rank=0.5146; centroid_rank=0.4736; confidence=0.9946
ood,625,train_00994,0.5014641288433382,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank625_ood0p501_train_00994.png,,0,,,ood_score=0.5015; mean_cos=0.7817; centroid_cos=0.7878; density_rank=0.3492; centroid_rank=0.7225; confidence=0.9998
ood,626,train_00603,0.5010248901903368,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank626_ood0p501_train_00603.png,,0,,,ood_score=0.5010; mean_cos=0.7880; centroid_cos=0.7753; density_rank=0.4173; centroid_rank=0.6215; confidence=0.9980
ood,627,train_01110,0.5004392386530014,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/ood/rank627_ood0p500_train_01110.png,,0,,,ood_score=0.5004; mean_cos=0.7668; centroid_cos=0.8147; density_rank=0.2343; centroid_rank=0.8975; confidence=0.9308
